gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_0-12,TenureGroup_13-24,TenureGroup_25-36,TenureGroup_37-48,TenureGroup_49-60,TenureGroup_61-72
1,0,1,0,0.832823525182713,1,0,0,1,0,0,1,1,1,0.9715909814312735,1.1277703914512944,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,-0.022913839443928746,1,0,0,1,0,0,1,0,1,0.7008805126316681,0.18542387434036106,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,-0.1044126360750375,1,0,0,0,0,1,1,1,1,0.9765733826975241,0.14778187303891924,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,-0.8786512040705705,1,1,0,0,0,0,1,1,1,0.9632869793208563,-0.5374651605770528,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,1.4848138982315828,0,0,1,1,1,1,0,0,0,-0.6227774237688561,0.36018560017244894,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,1,1,1.158818711707148,0,0,0,1,1,1,1,0,0,-0.45337578071634227,0.4142424146508767,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,-0.9601500007016792,1,1,0,0,1,0,1,1,0,1.1061158156200344,-0.6057613310644324,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,-0.5934054158616899,1,0,0,0,0,1,0,0,1,-0.48825258958009526,-0.612243753938878,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,1,1,1.0365705167604848,1,0,0,0,0,0,0,0,1,-1.4996800466289273,-0.502328231166075,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0.09933435550273437,1,1,1,0,0,0,1,1,1,1.1310278219512864,0.550571063847692,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,1,-0.7564030091239073,1,0,1,1,1,1,0,1,0,0.36872042821497436,-0.5480567803244522,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,0,1,1,1.0365705167604848,1,0,0,0,0,0,0,0,0,-1.4780896411418423,-0.48802295221263725,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-0.9601500007016792,1,0,1,1,0,0,1,1,1,0.32055721597455417,-0.7024263419955722,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,1,0,0.7513247285516043,1,1,1,0,0,0,0,0,1,0.41522284003331167,0.6616512253064125,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,-0.1044126360750375,1,0,0,0,0,0,0,0,0,-1.526252853382263,-0.7314324375693627,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,-1.163896992279451,1,1,0,0,0,0,0,0,0,-0.44008937733967457,-0.9232462317084668,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0,0,-0.7564030091239073,1,0,1,1,0,0,0,0,0,0.4600644514295651,-0.5528911295867506,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1,1,0,-0.38965842428391806,1,0,1,0,0,0,1,1,1,0.9998245886066923,0.010640174193444684,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-0.6341548141772443,1,0,0,0,0,0,0,0,1,0.1926755834741268,-0.481166965986105,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,0,-1.0008993990172337,1,0,0,1,0,0,0,0,1,-0.5131645959113473,-0.8387110425627302,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,0,1.158818711707148,1,1,1,0,1,1,0,1,0,0.34380842188372235,1.066835616431506,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,1,1,1.607062093178246,1,1,1,1,1,1,0,1,0,1.4100422928613094,2.354090979092603,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,-1.2861451872261143,1,0,0,0,0,1,0,0,0,-0.5314334005542654,-0.9900920974171566,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,1,-0.5119066192305812,1,0,0,0,0,0,0,0,0,-1.494697645362677,-0.8280754741856737,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,1,1.607062093178246,1,1,1,0,1,1,1,1,1,0.6942373109433345,1.6739639608317014,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,1.5663126948626918,1,1,0,1,0,0,0,0,1,0.4667076531178991,1.4286207357700567,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,1.607062093178246,1,1,1,1,1,1,1,1,0,1.7438631777000864,2.7987632139647434,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0.1808331521338431,1,0,0,0,0,0,0,0,1,0.1777283796753755,0.11033764057093522,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,1,1.5255632965471373,1,0,1,1,1,0,1,1,1,0.5032452624037357,1.4495622578017402,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0.7513247285516043,1,1,0,0,1,0,0,1,1,0.8354053468204293,0.9901672319944189,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,-0.1859114327061462,1,0,0,0,0,0,0,0,1,0.17938918009745933,-0.13608232591731237,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.13122596785703866,-0.9813243458005337,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0.3030813470805062,1,0,0,0,0,0,0,0,0,-1.5245920529601795,-0.6687836659929409,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,-1.0008993990172337,1,0,0,0,0,1,0,0,0,-0.5181469971775976,-0.832206645373456,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,-0.7971524074394618,1,0,0,0,1,0,0,0,1,0.3089316130199696,-0.5983559869671844,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-1.2861451872261143,0,0,0,0,1,1,0,0,0,-0.9665631111401342,-0.9958493679022574,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,1,0,0,-0.6341548141772443,1,0,0,0,0,0,0,0,0,-1.473107239875592,-0.8663327563023172,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,1,0,-0.6749042124927986,1,0,0,1,0,0,1,1,1,0.9848773848079415,-0.36947152371218284,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,1,-0.47330538578134396,-0.9893229963981547,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,1,-0.43040782259947247,1,1,0,0,0,0,0,0,1,0.35875562568247366,-0.3018126083548337,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,1,0,0,-0.6749042124927986,1,1,0,0,0,0,1,1,1,1.0347013974704455,-0.33956448123041855,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,1,0.506828338658278,1,1,1,1,0,0,1,1,1,1.33364547344547,1.067538794506022,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,1,-1.2046463905950056,1,0,0,0,0,0,0,0,1,0.15115557292204007,-0.9236417693753821,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-0.715653610808353,1,1,0,1,0,0,1,1,1,1.167565431237123,-0.38975381629900757,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,-0.30815962765280935,1,1,0,0,1,1,1,1,1,1.327002271757136,0.11631465420432231,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,-1.2861451872261143,1,0,0,1,0,0,0,1,1,0.6975589117875013,-0.973831104443971,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,0.5883271352893868,1,0,0,0,0,0,0,0,0,-1.498019246206844,-0.5972133225960956,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
1,1,1,0,-1.1231475939638966,1,1,0,0,1,0,0,0,1,0.4949412602933183,-0.8604656142430731,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,0,1.5663126948626918,1,0,1,1,1,1,1,1,1,0.6576997016574979,1.645551171758284,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2046463905950056,0,0,0,0,0,0,0,0,0,-1.3369216052647475,-0.9822033183936789,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.15945957503245742,-0.9809507824484468,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,0.7105753302360499,1,1,0,0,1,1,1,0,1,0.15447717376620732,0.5011508297981051,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,0,1,-1.488054443674343,-0.9871475392301204,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,0.4253295420271693,1,0,1,1,0,1,1,1,1,1.433293498770478,1.0103176786922716,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,-1.0823981956483424,1,0,0,0,0,0,0,0,0,-1.5046624478951778,-0.954691476228235,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0.22158255044939748,1,1,0,1,0,1,0,1,0,0.10465316110370325,0.15578052363654038,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,1,1,0,0.09933435550273437,1,1,0,0,1,0,0,0,1,0.5514084746441559,0.22563687047675246,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0,1,0,0.506828338658278,1,1,0,1,0,0,0,0,0,0.5447652729558223,0.6478074069643761,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.9194006023861249,1,1,0,0,0,0,0,0,0,-1.3053663972451615,-0.9010521737315513,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
0,0,1,0,1.2810669066538112,1,1,0,0,0,0,0,0,0,-1.3286176031543302,-0.31512904314098295,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,-0.06366323775948311,1,1,1,1,0,0,1,1,0,1.307072666692134,0.3971903463438604,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-1.4648032377651747,-1.0024416623508463,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,0,1.607062093178246,1,1,0,1,1,1,1,1,1,1.469831108056314,2.5525190419951245,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-0.6427070288338578,-0.9915643765106747,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-1.5113056495835118,-1.0030569431660479,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0,1,1,0,0.5883271352893868,1,1,1,0,0,0,0,0,0,0.5098884640920691,0.6697817217930053,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,1.5663126948626918,1,1,0,1,1,0,1,1,1,1.358557479776722,2.294167022554931,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,-0.1044126360750375,1,0,0,1,1,0,1,0,0,-0.016585269708390134,-0.1634403478789557,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,0,1,0,1.5663126948626918,1,0,1,1,1,1,1,1,1,0.7008805126316681,1.6454632744989692,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.2046463905950056,1,0,0,0,0,0,0,0,1,0.1611203754545408,-0.9237955895791825,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,-0.43040782259947247,1,0,0,1,1,0,0,0,1,-0.34210215243674985,-0.49358245386428046,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,1,0,0,1.4033151016004741,1,1,1,1,0,1,0,0,1,-0.014924469286306759,0.8562337831139241,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,1,1,0,1.0773199150760393,1,1,1,1,1,1,0,0,1,0.9649477797429397,1.3984719758251773,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,1,0,1.607062093178246,1,1,1,1,1,1,1,1,1,1.6956999654596656,2.682211448113694,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,1,1,-0.8379018057550162,1,1,0,0,0,0,0,0,1,-1.3618336115959995,-0.8931194460784161,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-0.6842270393859445,-0.9921137343813905,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,1,1.2810669066538112,1,1,1,1,1,0,0,0,1,0.8902117607491835,1.6079311447716707,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,-0.6341548141772443,1,0,0,0,0,1,0,0,0,-0.44839337945009194,-0.6158695158856018,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,1,1,-0.7564030091239073,1,1,1,1,0,0,0,1,0,0.13952996996745598,-0.5964661958919222,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,1,0,0.4660789403427237,1,0,0,1,1,1,1,0,1,0.19765798474037738,0.4169013067451407,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,1,0,1.0365705167604848,0,0,0,0,0,0,1,1,1,-0.6642974343209428,0.17030554573826415,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,-0.1044126360750375,1,1,1,1,0,0,0,1,1,0.9732517818533569,0.16606450297633868,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,-0.38965842428391806,1,0,0,0,0,0,0,0,1,-1.5063232483172613,-0.8015085275578612,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,-0.6749042124927986,1,1,0,0,0,0,0,0,1,0.3139140142862202,-0.45728088576738507,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,-0.7971524074394618,1,0,1,0,0,1,0,0,0,-0.36037095707966815,-0.7035250577370036,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0.3030813470805062,1,0,0,0,1,0,0,0,1,-0.48991339000217865,-0.12230443051976192,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0.01783555887162562,1,1,0,0,1,1,1,1,1,0.4700292539620663,0.10088868519462467,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0.3845801437116149,1,0,0,1,0,0,0,0,1,-0.5131645959113473,-0.09839637598621344,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.9194006023861249,1,1,0,0,0,0,0,0,1,0.35709482526039027,-0.6700142276233442,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,1,1.3625657032849199,1,1,0,1,1,0,1,1,1,1.2439622506529624,1.8956408488229126,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,-0.26741022933725495,1,0,0,0,0,1,0,1,0,0.6942373109433345,-0.046317249842362296,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1.607062093178246,1,1,1,1,1,1,1,1,1,1.6774311608167476,2.6911110456192886,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,0,0,1.5663126948626918,1,0,0,0,0,0,0,0,1,-1.498019246206844,-0.4160790454637054,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,1,1,-1.1231475939638966,0,0,0,1,0,1,0,0,0,-1.0213695250688886,-0.9397489421447671,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-0.30815962765280935,0,0,1,1,1,0,1,1,0,-0.13118049883214955,-0.3347301319681201,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,1,0,0.3845801437116149,1,1,1,0,1,0,1,1,1,1.3353062738675532,1.009636474932584,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,0.7105753302360499,1,0,0,0,0,0,0,0,1,-1.4996800466289273,-0.5971473996516098,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1.5663126948626918,1,0,1,1,1,1,1,1,0,0.739078922339588,1.7697499991696959,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,1,1,0.9143223218138218,1,0,0,1,0,1,0,0,0,0.47833325607248367,0.8511137677588532,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-1.163896992279451,1,1,1,0,0,0,0,0,1,0.5032452624037357,-0.8710572339904724,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,1,1,0,1.158818711707148,1,1,0,1,0,0,0,1,0,-0.031532473507141445,0.703512295054951,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1.5255632965471373,1,0,0,1,1,1,1,1,1,1.3668614818871392,2.273577089560506,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,0.9550717201293761,1,1,1,1,1,1,1,1,0,1.6890567637713318,1.874875121309858,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,-1.0008993990172337,1,1,0,0,1,0,1,1,1,1.1509574270162883,-0.6510284196114084,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,1.607062093178246,1,1,1,0,1,0,1,1,1,1.3469318768221374,2.303088594375355,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1.1180693133915935,1,0,0,1,1,0,1,0,0,0.8619781535737647,1.3850676437797134,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,-0.1859114327061462,1,0,1,0,0,1,0,0,0,-0.35372775539133416,-0.38472169820325147,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,1,-0.6749042124927986,1,1,1,1,0,1,1,1,0,0.6610213025016651,-0.39711521176659836,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-0.4711572209150268,1,1,1,0,1,0,1,1,0,1.2904646624712994,-0.038164779040940795,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,1,0,0.3845801437116149,1,1,0,0,0,0,1,1,1,0.9981637881846089,0.7219267708813424,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,-1.2046463905950056,1,0,0,0,0,0,0,0,1,-1.5079840487393448,-0.987345308063578,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0,1,0,0,-0.9601500007016792,1,1,0,0,0,0,0,0,1,0.31723561513038695,-0.737870911814151,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,1.0773199150760393,1,1,1,1,1,1,1,0,1,1.3867910869521407,1.736436937889494,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,-1.041648797332788,0,0,1,1,1,0,0,0,0,-0.8785406887697104,-0.8885707629088899,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1,0,1,1,-0.1044126360750375,1,0,0,0,0,0,0,0,0,-1.4531776348105903,-0.698756631419191,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.832823525182713,1,0,1,1,1,1,0,1,0,1.1459750257500378,1.3722566182346227,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1.4848138982315828,1,1,1,1,1,1,0,1,1,0.45176044931914777,1.3424594473270015,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0.9958211184449305,1,0,0,0,0,0,0,0,0,-1.5113056495835118,-0.4984827260710648,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1.1995681100227022,1,1,0,0,0,0,0,0,0,-1.373459214550584,-0.38898471528000556,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1.3625657032849199,1,0,1,1,1,1,1,0,1,0.335504419773305,1.1915178787691478,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,0.058584957187179994,1,1,0,0,1,0,0,1,1,0.8320837459762621,0.3494621345360779,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,-1.2861451872261143,1,0,1,0,0,0,0,0,0,-0.45835818198259265,-0.989125227564697,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,0,1.1180693133915935,1,1,0,0,1,0,1,1,0,1.2007814396787924,1.6549122298752796,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,1,1,-0.38965842428391806,1,0,1,1,1,1,0,0,1,0.04154274506453126,-0.3375428442661847,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,1.3625657032849199,1,0,0,1,1,0,1,1,0,1.1459750257500378,1.9375458672011086,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,-0.7971524074394618,1,1,0,0,0,0,1,1,1,0.9981637881846089,-0.44468960337058056,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,1,1.607062093178246,1,0,0,0,0,0,0,0,0,-1.4847328428301763,-0.39584070150653783,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,1,1,1.2403175083382567,1,1,1,0,0,0,1,1,1,1.1509574270162883,1.7620589889796756,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,0,1,1,1.607062093178246,0,0,1,1,1,1,1,1,1,-0.006620467175889416,1.0626385222992378,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,1,1,1.1995681100227022,1,1,1,1,1,1,1,1,0,1.679091961238831,2.1346774455287405,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,1,1,0,-0.6749042124927986,1,0,0,0,1,1,0,1,1,0.8819077586387661,-0.33479605491260606,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,1.5663126948626918,1,1,1,0,1,0,1,1,1,1.2987686645817167,2.245955375820919,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,-1.163896992279451,1,0,0,0,0,0,1,0,1,0.4650468526958157,-0.8783966551432345,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,-0.715653610808353,1,0,0,0,0,0,1,1,0,0.7689733299370907,-0.4004772819353787,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-0.4711572209150268,0,0,1,0,0,1,0,0,0,-0.9931359178934696,-0.6730466830696948,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0,1,1,-0.5119066192305812,0,0,1,0,1,1,0,0,1,-0.8503070815942914,-0.6488749367582027,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1,0,1,1,0.5883271352893868,1,1,0,1,0,0,0,0,0,-0.35704935623550116,0.10387719201131812,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,1,1.607062093178246,0,0,1,1,1,1,1,1,0,-0.018246070130473507,0.9783670249314449,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.5934054158616899,1,0,1,0,1,1,1,0,1,0.11129636279203675,-0.44038263766416924,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-0.3489090259683637,1,1,0,0,0,0,0,0,0,-1.341904006530998,-0.7456278449486571,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0,1,0,0.9550717201293761,1,1,0,1,0,1,1,1,1,1.4033990911729755,1.639925747162155,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-1.1231475939638966,1,0,0,1,0,1,0,1,1,0.8088325400670935,-0.8087161028216514,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,-0.6341548141772443,1,1,0,0,0,0,0,0,0,-1.3585120107518325,-0.8314814929841112,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,-0.7971524074394618,1,0,0,0,1,0,1,1,1,1.0579526033796138,-0.46861963221895775,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,1,1.0773199150760393,1,1,0,0,1,0,1,1,1,1.1459750257500378,1.564531872985128,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,1,1,0,-0.14516203439059186,1,1,0,1,1,0,0,1,1,1.0263973953600283,0.1948508554018429,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,1,-0.1859114327061462,1,1,0,0,0,0,0,0,0,-0.501538992956763,-0.39184137620772735,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.5475777369738324,1,1,1,0,1,0,1,1,0,0.4716900543841497,0.5677989266733374,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,1,-0.6742622368534436,-0.9704470599603623,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,-1.2861451872261143,0,0,0,0,0,0,0,0,1,-1.3053663972451615,-1.0003321281272979,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-0.8379018057550162,1,0,0,0,0,0,0,0,1,-0.6510110309442751,-0.7835774866576997,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,0.7513247285516043,1,0,0,0,0,0,0,0,0,-1.4963584457847605,-0.559505398350168,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1.1180693133915935,0,0,1,1,1,0,0,0,0,-0.8436638799059574,0.05390760009101545,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,1,1,-0.6749042124927986,1,0,0,0,0,0,0,0,0,-1.4897152440964267,-0.8616082786141619,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,1,1.5255632965471373,1,1,0,1,1,1,1,1,1,0.6958981113654179,1.595295913745209,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0.09933435550273437,1,0,0,0,0,0,0,0,1,-1.4996800466289273,-0.6866927325782737,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,0.1808331521338431,1,1,0,0,1,1,1,0,0,0.9732517818533569,0.5094131721736695,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0.8735729234982674,1,1,0,1,1,1,1,1,1,0.7042021134758353,0.9766310540599832,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,1,0,1.607062093178246,1,1,1,1,1,1,1,1,0,0.8005285379566761,1.780165824398466,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
